Date,Close
03/07/2017 16:00:00,44.94
05/07/2017 16:00:00,45.59
06/07/2017 16:00:00,45.33
07/07/2017 16:00:00,45.93
10/07/2017 16:00:00,46.44
11/07/2017 16:00:00,46.5
12/07/2017 16:00:00,47.19
13/07/2017 16:00:00,47.36
14/07/2017 16:00:00,47.8
17/07/2017 16:00:00,47.67
18/07/2017 16:00:00,48.27
19/07/2017 16:00:00,48.54
20/07/2017 16:00:00,48.41
21/07/2017 16:00:00,48.65
24/07/2017 16:00:00,49.02
25/07/2017 16:00:00,47.54
26/07/2017 16:00:00,47.39
27/07/2017 16:00:00,46.7
28/07/2017 16:00:00,47.08
31/07/2017 16:00:00,46.53
01/08/2017 16:00:00,46.54
02/08/2017 16:00:00,46.52
03/08/2017 16:00:00,46.18
04/08/2017 16:00:00,46.4
07/08/2017 16:00:00,46.47
08/08/2017 16:00:00,46.34
09/08/2017 16:00:00,46.15
10/08/2017 16:00:00,45.36
11/08/2017 16:00:00,45.72
14/08/2017 16:00:00,46.13
15/08/2017 16:00:00,46.11
16/08/2017 16:00:00,46.35
17/08/2017 16:00:00,45.55
18/08/2017 16:00:00,45.53
21/08/2017 16:00:00,45.33
22/08/2017 16:00:00,46.23
23/08/2017 16:00:00,46.35
24/08/2017 16:00:00,46.06
25/08/2017 16:00:00,45.79
28/08/2017 16:00:00,45.69
29/08/2017 16:00:00,46.06
30/08/2017 16:00:00,46.48
31/08/2017 16:00:00,46.97
01/09/2017 16:00:00,46.87
05/09/2017 16:00:00,46.42
06/09/2017 16:00:00,46.39
07/09/2017 16:00:00,46.8
08/09/2017 16:00:00,46.33
11/09/2017 16:00:00,46.45
12/09/2017 16:00:00,46.6
13/09/2017 16:00:00,46.75
14/09/2017 16:00:00,46.26
15/09/2017 16:00:00,46.01
18/09/2017 16:00:00,45.75
19/09/2017 16:00:00,46.09
20/09/2017 16:00:00,46.58
21/09/2017 16:00:00,46.62
22/09/2017 16:00:00,46.43
25/09/2017 16:00:00,46.05
26/09/2017 16:00:00,46.24
27/09/2017 16:00:00,47.22
28/09/2017 16:00:00,47.48
29/09/2017 16:00:00,47.96
02/10/2017 16:00:00,47.66
03/10/2017 16:00:00,47.89
04/10/2017 16:00:00,47.58
05/10/2017 16:00:00,48.5
06/10/2017 16:00:00,48.94
09/10/2017 16:00:00,48.85
10/10/2017 16:00:00,48.63
11/10/2017 16:00:00,49.46
12/10/2017 16:00:00,49.39
13/10/2017 16:00:00,49.48
16/10/2017 16:00:00,49.6
17/10/2017 16:00:00,49.61
18/10/2017 16:00:00,49.64
19/10/2017 16:00:00,49.22
20/10/2017 16:00:00,49.41
23/10/2017 16:00:00,48.42
24/10/2017 16:00:00,48.53
25/10/2017 16:00:00,48.67
26/10/2017 16:00:00,48.63
27/10/2017 16:00:00,50.96
30/10/2017 16:00:00,50.86
31/10/2017 16:00:00,50.83
01/11/2017 16:00:00,51.28
02/11/2017 16:00:00,51.28
03/11/2017 16:00:00,51.62
06/11/2017 16:00:00,51.3
07/11/2017 16:00:00,51.67
08/11/2017 16:00:00,51.99
09/11/2017 16:00:00,51.56
10/11/2017 16:00:00,51.4
13/11/2017 16:00:00,51.29
14/11/2017 16:00:00,51.3
15/11/2017 16:00:00,51.05
16/11/2017 16:00:00,51.63
17/11/2017 16:00:00,50.95
20/11/2017 16:00:00,50.92
21/11/2017 16:00:00,51.72
22/11/2017 16:00:00,51.8
24/11/2017 13:00:00,52.03
27/11/2017 16:00:00,52.71
28/11/2017 16:00:00,52.37
29/11/2017 16:00:00,51.08
30/11/2017 16:00:00,51.07
01/12/2017 16:00:00,50.51
04/12/2017 16:00:00,49.93
05/12/2017 16:00:00,50.26
06/12/2017 16:00:00,50.92
07/12/2017 16:00:00,51.55
08/12/2017 16:00:00,51.85
11/12/2017 16:00:00,52.06
12/12/2017 16:00:00,52.02
13/12/2017 16:00:00,52.03
14/12/2017 16:00:00,52.46
15/12/2017 16:00:00,53.21
18/12/2017 16:00:00,53.86
19/12/2017 16:00:00,53.53
20/12/2017 16:00:00,53.25
21/12/2017 16:00:00,53.18
22/12/2017 16:00:00,53.01
26/12/2017 16:00:00,52.84
27/12/2017 16:00:00,52.47
28/12/2017 16:00:00,52.41
29/12/2017 16:00:00,52.32
02/01/2018 16:00:00,53.25
03/01/2018 16:00:00,54.12
04/01/2018 16:00:00,54.32
05/01/2018 16:00:00,55.11
08/01/2018 16:00:00,55.35
09/01/2018 16:00:00,55.31
10/01/2018 16:00:00,55.13
11/01/2018 16:00:00,55.28
12/01/2018 16:00:00,56.11
16/01/2018 16:00:00,56.09
17/01/2018 16:00:00,56.6
18/01/2018 16:00:00,56.49
19/01/2018 16:00:00,56.88
22/01/2018 16:00:00,57.79
23/01/2018 16:00:00,58.5
24/01/2018 16:00:00,58.21
25/01/2018 16:00:00,58.52
26/01/2018 16:00:00,58.79
29/01/2018 16:00:00,58.78
30/01/2018 16:00:00,58.18
31/01/2018 16:00:00,58.5
01/02/2018 16:00:00,58.39
02/02/2018 16:00:00,55.6
05/02/2018 16:00:00,52.79
06/02/2018 16:00:00,54.03
07/02/2018 16:00:00,52.43
08/02/2018 16:00:00,50.08
09/02/2018 16:00:00,51.89
12/02/2018 16:00:00,52.6
13/02/2018 16:00:00,52.61
14/02/2018 16:00:00,53.49
15/02/2018 16:00:00,54.48
16/02/2018 16:00:00,54.74
20/02/2018 16:00:00,55.12
21/02/2018 16:00:00,55.57
22/02/2018 16:00:00,55.33
23/02/2018 16:00:00,56.34
26/02/2018 16:00:00,57.19
27/02/2018 16:00:00,55.91
28/02/2018 16:00:00,55.24
01/03/2018 16:00:00,53.48
02/03/2018 16:00:00,53.95
05/03/2018 16:00:00,54.55
06/03/2018 16:00:00,54.75
07/03/2018 16:00:00,55.48
08/03/2018 16:00:00,56.3
09/03/2018 16:00:00,58
12/03/2018 16:00:00,58.23
13/03/2018 16:00:00,56.91
14/03/2018 16:00:00,57.47
15/03/2018 16:00:00,57.48
16/03/2018 16:00:00,56.79
19/03/2018 16:00:00,54.99
20/03/2018 16:00:00,54.89
21/03/2018 16:00:00,54.54
22/03/2018 16:00:00,52.45
23/03/2018 16:00:00,51.08
26/03/2018 16:00:00,52.66
27/03/2018 16:00:00,50.26
28/03/2018 16:00:00,50.23
29/03/2018 16:00:00,51.59
02/04/2018 16:00:00,50.32
03/04/2018 16:00:00,50.67
04/04/2018 16:00:00,51.26
05/04/2018 16:00:00,51.39
06/04/2018 16:00:00,50.35
09/04/2018 16:00:00,50.77
10/04/2018 16:00:00,51.58
11/04/2018 16:00:00,51
12/04/2018 16:00:00,51.63
13/04/2018 16:00:00,51.46
16/04/2018 16:00:00,51.9
17/04/2018 16:00:00,53.71
18/04/2018 16:00:00,53.6
19/04/2018 16:00:00,54.39
20/04/2018 16:00:00,53.65
23/04/2018 16:00:00,53.37
24/04/2018 16:00:00,51
25/04/2018 16:00:00,51.06
26/04/2018 16:00:00,52
27/04/2018 16:00:00,51.5
30/04/2018 16:00:00,50.87
01/05/2018 16:00:00,51.87
02/05/2018 16:00:00,51.22
03/05/2018 16:00:00,51.19
04/05/2018 16:00:00,52.41
07/05/2018 16:00:00,52.74
08/05/2018 16:00:00,52.7
09/05/2018 16:00:00,54.14
10/05/2018 16:00:00,54.88
11/05/2018 16:00:00,54.91
14/05/2018 16:00:00,55.01
15/05/2018 16:00:00,53.96
16/05/2018 16:00:00,54.09
17/05/2018 16:00:00,53.93
18/05/2018 16:00:00,53.32
21/05/2018 16:00:00,53.98
22/05/2018 16:00:00,53.49
23/05/2018 16:00:00,53.98
24/05/2018 16:00:00,53.96
25/05/2018 16:00:00,53.78
29/05/2018 16:00:00,53.02
30/05/2018 16:00:00,53.39
31/05/2018 16:00:00,54.25
01/06/2018 16:00:00,55.98
04/06/2018 16:00:00,56.96
05/06/2018 16:00:00,56.98
06/06/2018 16:00:00,56.84
07/06/2018 16:00:00,56.19
08/06/2018 16:00:00,56.04
11/06/2018 16:00:00,56.5
12/06/2018 16:00:00,56.97
13/06/2018 16:00:00,56.74
14/06/2018 16:00:00,57.61
15/06/2018 16:00:00,57.61
18/06/2018 16:00:00,58.67
19/06/2018 16:00:00,58.4
20/06/2018 16:00:00,58.49
21/06/2018 16:00:00,57.88
22/06/2018 16:00:00,57.77
25/06/2018 16:00:00,56.24
26/06/2018 16:00:00,55.92
27/06/2018 16:00:00,55.2
28/06/2018 16:00:00,55.71
29/06/2018 16:00:00,55.78
02/07/2018 16:00:00,56.37
03/07/2018 13:00:00,55.14
05/07/2018 16:00:00,56.21
06/07/2018 16:00:00,57.01
09/07/2018 16:00:00,57.7
10/07/2018 16:00:00,57.64
11/07/2018 16:00:00,57.7
12/07/2018 16:00:00,59.17
13/07/2018 16:00:00,59.44
16/07/2018 16:00:00,59.19
17/07/2018 16:00:00,59.94
18/07/2018 16:00:00,59.79
19/07/2018 16:00:00,59.35
20/07/2018 16:00:00,59.25
23/07/2018 16:00:00,60.28
24/07/2018 16:00:00,62.4
25/07/2018 16:00:00,63.19
26/07/2018 16:00:00,63.42
27/07/2018 16:00:00,61.93
30/07/2018 16:00:00,60.99
31/07/2018 16:00:00,60.86
01/08/2018 16:00:00,61
02/08/2018 16:00:00,61.31
03/08/2018 16:00:00,61.19
06/08/2018 16:00:00,61.24
07/08/2018 16:00:00,62.11
08/08/2018 16:00:00,62.28
09/08/2018 16:00:00,62.46
10/08/2018 16:00:00,61.88
13/08/2018 16:00:00,61.75
14/08/2018 16:00:00,62.11
15/08/2018 16:00:00,60.72
16/08/2018 16:00:00,60.32
17/08/2018 16:00:00,60.05
20/08/2018 16:00:00,60.39
21/08/2018 16:00:00,60.08
22/08/2018 16:00:00,60.37
23/08/2018 16:00:00,60.27
24/08/2018 16:00:00,61.03
27/08/2018 16:00:00,62.09
28/08/2018 16:00:00,61.56
29/08/2018 16:00:00,62.47
30/08/2018 16:00:00,61.96
31/08/2018 16:00:00,60.91
04/09/2018 16:00:00,59.85
05/09/2018 16:00:00,59.32
06/09/2018 16:00:00,58.57
07/09/2018 16:00:00,58.24
10/09/2018 16:00:00,58.23
11/09/2018 16:00:00,58.87
12/09/2018 16:00:00,58.14
13/09/2018 16:00:00,58.77
14/09/2018 16:00:00,58.63
17/09/2018 16:00:00,57.8
18/09/2018 16:00:00,58.06
19/09/2018 16:00:00,58.55
20/09/2018 16:00:00,59.34
21/09/2018 16:00:00,58.3
24/09/2018 16:00:00,58.67
25/09/2018 16:00:00,59.23
26/09/2018 16:00:00,59.02
27/09/2018 16:00:00,59.73
28/09/2018 16:00:00,59.67
01/10/2018 16:00:00,59.77
02/10/2018 16:00:00,60.01
03/10/2018 16:00:00,60.15
04/10/2018 16:00:00,58.41
05/10/2018 16:00:00,57.87
08/10/2018 16:00:00,57.45
09/10/2018 16:00:00,56.94
10/10/2018 16:00:00,54.06
11/10/2018 16:00:00,53.97
12/10/2018 16:00:00,55.5
15/10/2018 16:00:00,54.61
16/10/2018 16:00:00,56.06
17/10/2018 16:00:00,55.78
18/10/2018 16:00:00,54.4
19/10/2018 16:00:00,54.82
22/10/2018 16:00:00,55.06
23/10/2018 16:00:00,55.18
24/10/2018 16:00:00,52.54
25/10/2018 16:00:00,54.78
26/10/2018 16:00:00,53.57
29/10/2018 16:00:00,51
30/10/2018 16:00:00,51.81
31/10/2018 16:00:00,53.84
01/11/2018 16:00:00,53.5
02/11/2018 16:00:00,52.89
05/11/2018 16:00:00,52
06/11/2018 16:00:00,52.79
07/11/2018 16:00:00,54.67
08/11/2018 16:00:00,54.12
09/11/2018 16:00:00,53.31
12/11/2018 16:00:00,51.93
13/11/2018 16:00:00,51.8
14/11/2018 16:00:00,52.18
15/11/2018 16:00:00,53.24
16/11/2018 16:00:00,53.07
19/11/2018 16:00:00,51
20/11/2018 16:00:00,51.29
21/11/2018 16:00:00,51.88
23/11/2018 13:00:00,51.19
26/11/2018 16:00:00,52.43
27/11/2018 16:00:00,52.22
28/11/2018 16:00:00,54.31
29/11/2018 16:00:00,54.42
30/11/2018 16:00:00,54.72
03/12/2018 16:00:00,55.32
04/12/2018 16:00:00,52.54
06/12/2018 16:00:00,53.44
07/12/2018 16:00:00,51.83
10/12/2018 16:00:00,51.98
11/12/2018 16:00:00,52.59
12/12/2018 16:00:00,53.18
13/12/2018 16:00:00,53.1
14/12/2018 16:00:00,52.11
17/12/2018 16:00:00,50.83
18/12/2018 16:00:00,51.44
19/12/2018 16:00:00,51.15
20/12/2018 16:00:00,50.47
21/12/2018 16:00:00,48.98
24/12/2018 13:00:00,48.81
26/12/2018 16:00:00,51.97
27/12/2018 16:00:00,52.19
28/12/2018 16:00:00,51.85
31/12/2018 16:00:00,51.78
02/01/2019 16:00:00,52.29
03/01/2019 16:00:00,50.8
04/01/2019 16:00:00,53.54
07/01/2019 16:00:00,53.42
08/01/2019 16:00:00,53.81
09/01/2019 16:00:00,53.73
10/01/2019 16:00:00,53.52
11/01/2019 16:00:00,52.86
14/01/2019 16:00:00,52.23
15/01/2019 16:00:00,53.86
16/01/2019 16:00:00,54.05
17/01/2019 16:00:00,54.5
18/01/2019 16:00:00,54.91
22/01/2019 16:00:00,53.53
23/01/2019 16:00:00,53.78
24/01/2019 16:00:00,53.7
25/01/2019 16:00:00,54.55
28/01/2019 16:00:00,53.5
29/01/2019 16:00:00,53.03
30/01/2019 16:00:00,54.45
31/01/2019 16:00:00,55.82
01/02/2019 16:00:00,55.54
04/02/2019 16:00:00,56.64
05/02/2019 16:00:00,57.3
06/02/2019 16:00:00,55.76
07/02/2019 16:00:00,54.94
08/02/2019 16:00:00,54.75
11/02/2019 16:00:00,54.75
12/02/2019 16:00:00,56.07
13/02/2019 16:00:00,56.01
14/02/2019 16:00:00,56.08
15/02/2019 16:00:00,55.68
19/02/2019 16:00:00,55.93
20/02/2019 16:00:00,55.69
21/02/2019 16:00:00,54.85
22/02/2019 16:00:00,55.52
25/02/2019 16:00:00,55.47
26/02/2019 16:00:00,55.76
27/02/2019 16:00:00,55.8
28/02/2019 16:00:00,56
01/03/2019 16:00:00,57.05
04/03/2019 16:00:00,57.39
05/03/2019 16:00:00,58.1
06/03/2019 16:00:00,57.89
07/03/2019 16:00:00,57.17
08/03/2019 16:00:00,57.12
11/03/2019 16:00:00,58.79
12/03/2019 16:00:00,59.66
13/03/2019 16:00:00,59.67
14/03/2019 16:00:00,59.28
15/03/2019 16:00:00,59.22
18/03/2019 16:00:00,59.21
19/03/2019 16:00:00,59.94
20/03/2019 16:00:00,61.2
21/03/2019 16:00:00,61.58
22/03/2019 16:00:00,60.28
25/03/2019 16:00:00,59.65
26/03/2019 16:00:00,59.23
27/03/2019 16:00:00,58.65
28/03/2019 16:00:00,58.42
29/03/2019 16:00:00,58.67
01/04/2019 16:00:00,59.72
02/04/2019 16:00:00,60.02
03/04/2019 16:00:00,60.3
04/04/2019 16:00:00,60.75
05/04/2019 16:00:00,60.36
08/04/2019 16:00:00,60.19
09/04/2019 16:00:00,59.86
10/04/2019 16:00:00,60.11
11/04/2019 16:00:00,60.23
12/04/2019 16:00:00,60.89
15/04/2019 16:00:00,61.06
16/04/2019 16:00:00,61.36
17/04/2019 16:00:00,61.82
18/04/2019 16:00:00,61.82
22/04/2019 16:00:00,62.44
23/04/2019 16:00:00,63.23
24/04/2019 16:00:00,62.8
25/04/2019 16:00:00,63.17
26/04/2019 16:00:00,63.61
29/04/2019 16:00:00,64.38
30/04/2019 16:00:00,59.42
01/05/2019 16:00:00,58.4
02/05/2019 16:00:00,58.13
03/05/2019 16:00:00,59.27
06/05/2019 16:00:00,59.47
07/05/2019 16:00:00,58.71
08/05/2019 16:00:00,58.31
09/05/2019 16:00:00,58.12
10/05/2019 16:00:00,58.21
13/05/2019 16:00:00,56.6
14/05/2019 16:00:00,56.02
15/05/2019 16:00:00,58.21
16/05/2019 16:00:00,58.95
17/05/2019 16:00:00,58.12
20/05/2019 16:00:00,56.94
21/05/2019 16:00:00,57.48
22/05/2019 16:00:00,57.57
23/05/2019 16:00:00,57.04
24/05/2019 16:00:00,56.67
28/05/2019 16:00:00,56.71
29/05/2019 16:00:00,55.82
30/05/2019 16:00:00,55.9
31/05/2019 16:00:00,55.18
03/06/2019 16:00:00,51.81
04/06/2019 16:00:00,52.65
05/06/2019 16:00:00,52.11
06/06/2019 16:00:00,52.22
07/06/2019 16:00:00,53.3
10/06/2019 16:00:00,54.02
11/06/2019 16:00:00,53.94
12/06/2019 16:00:00,53.85
13/06/2019 16:00:00,54.44
14/06/2019 16:00:00,54.27
17/06/2019 16:00:00,54.63
18/06/2019 16:00:00,55.18
19/06/2019 16:00:00,55.12
20/06/2019 16:00:00,55.57
21/06/2019 16:00:00,56.09
24/06/2019 16:00:00,55.78
25/06/2019 16:00:00,54.32
26/06/2019 16:00:00,53.99
27/06/2019 16:00:00,53.8
28/06/2019 16:00:00,54.05
01/07/2019 16:00:00,54.9
02/07/2019 16:00:00,55.56
03/07/2019 13:00:00,56.08
05/07/2019 16:00:00,56.58
08/07/2019 16:00:00,55.82
09/07/2019 16:00:00,56.24
10/07/2019 16:00:00,57.02
11/07/2019 16:00:00,57.21
12/07/2019 16:00:00,57.25
15/07/2019 16:00:00,57.52
16/07/2019 16:00:00,57.68
17/07/2019 16:00:00,57.32
18/07/2019 16:00:00,57.32
19/07/2019 16:00:00,56.51
22/07/2019 16:00:00,56.9
23/07/2019 16:00:00,57.31
24/07/2019 16:00:00,56.89
25/07/2019 16:00:00,56.61
26/07/2019 16:00:00,62.52
29/07/2019 16:00:00,61.97
30/07/2019 16:00:00,61.26
31/07/2019 16:00:00,60.83
01/08/2019 16:00:00,60.45
02/08/2019 16:00:00,59.7
05/08/2019 16:00:00,57.62
06/08/2019 16:00:00,58.5
07/08/2019 16:00:00,58.7
08/08/2019 16:00:00,60.24
09/08/2019 16:00:00,59.4
12/08/2019 16:00:00,58.74
13/08/2019 16:00:00,59.86
14/08/2019 16:00:00,58.21
15/08/2019 16:00:00,58.36
16/08/2019 16:00:00,58.88
19/08/2019 16:00:00,59.92
20/08/2019 16:00:00,59.13
21/08/2019 16:00:00,59.56
22/08/2019 16:00:00,59.48
23/08/2019 16:00:00,57.56
26/08/2019 16:00:00,58.44
27/08/2019 16:00:00,58.39
28/08/2019 16:00:00,58.55
29/08/2019 16:00:00,59.64
30/08/2019 16:00:00,59.41
03/09/2019 16:00:00,58.42
04/09/2019 16:00:00,59.07
05/09/2019 16:00:00,60.57
06/09/2019 16:00:00,60.25
09/09/2019 16:00:00,60.22
10/09/2019 16:00:00,60.3
11/09/2019 16:00:00,61.01
12/09/2019 16:00:00,61.71
13/09/2019 16:00:00,61.98
16/09/2019 16:00:00,61.57
17/09/2019 16:00:00,61.46
18/09/2019 16:00:00,61.62
19/09/2019 16:00:00,61.94
20/09/2019 16:00:00,61.5
23/09/2019 16:00:00,61.7
24/09/2019 16:00:00,60.94
25/09/2019 16:00:00,62.33
26/09/2019 16:00:00,62.07
27/09/2019 16:00:00,61.25
30/09/2019 16:00:00,60.95
01/10/2019 16:00:00,60.26
02/10/2019 16:00:00,58.83
03/10/2019 16:00:00,59.39
04/10/2019 16:00:00,60.45
07/10/2019 16:00:00,60.38
08/10/2019 16:00:00,59.46
09/10/2019 16:00:00,60.12
10/10/2019 16:00:00,60.43
11/10/2019 16:00:00,60.77
14/10/2019 16:00:00,60.86
15/10/2019 16:00:00,62.15
16/10/2019 16:00:00,62.18
17/10/2019 16:00:00,62.65
18/10/2019 16:00:00,62.27
21/10/2019 16:00:00,62.31
22/10/2019 16:00:00,62.14
23/10/2019 16:00:00,62.96
24/10/2019 16:00:00,63.05
25/10/2019 16:00:00,63.26
28/10/2019 16:00:00,64.5
29/10/2019 16:00:00,63.13
30/10/2019 16:00:00,63.06
31/10/2019 16:00:00,63.01
01/11/2019 16:00:00,63.69
04/11/2019 16:00:00,64.57
05/11/2019 16:00:00,64.6
06/11/2019 16:00:00,64.59
07/11/2019 16:00:00,65.44
08/11/2019 16:00:00,65.57
11/11/2019 16:00:00,64.96
12/11/2019 16:00:00,64.94
13/11/2019 16:00:00,64.9
14/11/2019 16:00:00,65.57
15/11/2019 16:00:00,66.74
18/11/2019 16:00:00,66.04
19/11/2019 16:00:00,65.77
20/11/2019 16:00:00,65.15
21/11/2019 16:00:00,65.07
22/11/2019 16:00:00,64.77
25/11/2019 16:00:00,65.33
26/11/2019 16:00:00,65.68
27/11/2019 16:00:00,65.65
29/11/2019 13:00:00,65.25
02/12/2019 16:00:00,64.5
03/12/2019 16:00:00,64.76
04/12/2019 16:00:00,66.03
05/12/2019 16:00:00,66.41
06/12/2019 16:00:00,67.03
09/12/2019 16:00:00,67.18
10/12/2019 16:00:00,67.23
11/12/2019 16:00:00,67.25
12/12/2019 16:00:00,67.51
13/12/2019 16:00:00,67.39
16/12/2019 16:00:00,68.06
17/12/2019 16:00:00,67.76
18/12/2019 16:00:00,67.63
19/12/2019 16:00:00,67.8
20/12/2019 16:00:00,67.48
23/12/2019 16:00:00,67.44
24/12/2019 13:00:00,67.18
26/12/2019 16:00:00,68.02
27/12/2019 16:00:00,67.59
30/12/2019 16:00:00,66.81
31/12/2019 16:00:00,66.85
02/01/2020 16:00:00,68.37
03/01/2020 16:00:00,68.03
06/01/2020 16:00:00,69.71
07/01/2020 16:00:00,69.67
08/01/2020 16:00:00,70.22
09/01/2020 16:00:00,70.99
10/01/2020 16:00:00,71.49
13/01/2020 16:00:00,71.96
14/01/2020 16:00:00,71.54
15/01/2020 16:00:00,71.96
16/01/2020 16:00:00,72.58
17/01/2020 16:00:00,74.02
21/01/2020 16:00:00,74.22
22/01/2020 16:00:00,74.3
23/01/2020 16:00:00,74.33
24/01/2020 16:00:00,73.34
27/01/2020 16:00:00,71.69
28/01/2020 16:00:00,72.63
29/01/2020 16:00:00,72.93
30/01/2020 16:00:00,72.79
31/01/2020 16:00:00,71.71
03/02/2020 16:00:00,74.3
04/02/2020 16:00:00,72.35
05/02/2020 16:00:00,72.41
06/02/2020 16:00:00,73.81
07/02/2020 16:00:00,73.96
10/02/2020 16:00:00,75.43
11/02/2020 16:00:00,75.44
12/02/2020 16:00:00,75.91
13/02/2020 16:00:00,75.73
14/02/2020 16:00:00,76.04
18/02/2020 16:00:00,75.98
19/02/2020 16:00:00,76.33
20/02/2020 16:00:00,75.91
21/02/2020 16:00:00,74.26
24/02/2020 16:00:00,71.08
25/02/2020 16:00:00,69.42
26/02/2020 16:00:00,69.66
27/02/2020 16:00:00,65.9
28/02/2020 16:00:00,66.97
02/03/2020 16:00:00,69.46
03/03/2020 16:00:00,67.07
04/03/2020 16:00:00,69.33
05/03/2020 16:00:00,65.95
06/03/2020 16:00:00,64.92
09/03/2020 16:00:00,60.78
10/03/2020 16:00:00,64.02
11/03/2020 16:00:00,60.77
12/03/2020 16:00:00,55.75
13/03/2020 16:00:00,60.99
16/03/2020 16:00:00,54.22
17/03/2020 16:00:00,55.99
18/03/2020 16:00:00,54.84
19/03/2020 16:00:00,55.76
20/03/2020 16:00:00,53.62
23/03/2020 16:00:00,52.83
24/03/2020 16:00:00,56.72
25/03/2020 16:00:00,55.12
26/03/2020 16:00:00,58.09
27/03/2020 16:00:00,55.54
30/03/2020 16:00:00,57.34
31/03/2020 16:00:00,58.14
01/04/2020 16:00:00,55.28
02/04/2020 16:00:00,56.04
03/04/2020 16:00:00,54.89
06/04/2020 16:00:00,59.35
07/04/2020 16:00:00,59.33
08/04/2020 16:00:00,60.51
09/04/2020 16:00:00,60.57
13/04/2020 16:00:00,60.88
14/04/2020 16:00:00,63.46
15/04/2020 16:00:00,63.12
16/04/2020 16:00:00,63.17
17/04/2020 16:00:00,64.16
20/04/2020 16:00:00,63.33
21/04/2020 16:00:00,60.82
22/04/2020 16:00:00,63.16
23/04/2020 16:00:00,63.82
24/04/2020 16:00:00,63.97
27/04/2020 16:00:00,63.79
28/04/2020 16:00:00,61.68
29/04/2020 16:00:00,67.07
30/04/2020 16:00:00,67.43
01/05/2020 16:00:00,66.03
04/05/2020 16:00:00,66.34
05/05/2020 16:00:00,67.56
06/05/2020 16:00:00,67.36
07/05/2020 16:00:00,68.63
08/05/2020 16:00:00,69.42
11/05/2020 16:00:00,70.16
12/05/2020 16:00:00,68.79
13/05/2020 16:00:00,67.47
14/05/2020 16:00:00,67.81
15/05/2020 16:00:00,68.66
18/05/2020 16:00:00,69.2
19/05/2020 16:00:00,68.67
20/05/2020 16:00:00,70.34
21/05/2020 16:00:00,70.14
22/05/2020 16:00:00,70.52
26/05/2020 16:00:00,70.85
27/05/2020 16:00:00,70.89
28/05/2020 16:00:00,70.84
29/05/2020 16:00:00,71.45
01/06/2020 16:00:00,71.59
02/06/2020 16:00:00,71.96
03/06/2020 16:00:00,71.82
04/06/2020 16:00:00,70.61
05/06/2020 16:00:00,71.92
08/06/2020 16:00:00,72.33
09/06/2020 16:00:00,72.81
10/06/2020 16:00:00,73.29
11/06/2020 16:00:00,70.19
12/06/2020 16:00:00,70.66
15/06/2020 16:00:00,70.99
16/06/2020 16:00:00,72.14
17/06/2020 16:00:00,72.56
18/06/2020 16:00:00,71.8
19/06/2020 16:00:00,71.59
22/06/2020 16:00:00,72.59
23/06/2020 16:00:00,73.22
24/06/2020 16:00:00,71.6
25/06/2020 16:00:00,72.07
26/06/2020 16:00:00,68
29/06/2020 16:00:00,69.75
30/06/2020 16:00:00,70.68
01/07/2020 16:00:00,71.9
02/07/2020 16:00:00,73.24
06/07/2020 16:00:00,74.79
07/07/2020 16:00:00,74.26
08/07/2020 16:00:00,74.8
09/07/2020 16:00:00,75.55
10/07/2020 16:00:00,77.09
13/07/2020 16:00:00,75.57
14/07/2020 16:00:00,76.03
15/07/2020 16:00:00,75.68
16/07/2020 16:00:00,75.9
17/07/2020 16:00:00,75.78
20/07/2020 16:00:00,78.29
21/07/2020 16:00:00,77.92
22/07/2020 16:00:00,78.42
23/07/2020 16:00:00,75.78
24/07/2020 16:00:00,75.59
27/07/2020 16:00:00,76.51
28/07/2020 16:00:00,75.02
29/07/2020 16:00:00,76.1
30/07/2020 16:00:00,76.57
31/07/2020 16:00:00,74.15
03/08/2020 16:00:00,73.72
04/08/2020 16:00:00,73.25
05/08/2020 16:00:00,73.68
06/08/2020 16:00:00,75.01
07/08/2020 16:00:00,74.72
10/08/2020 16:00:00,74.81
11/08/2020 16:00:00,74.02
12/08/2020 16:00:00,75.33
13/08/2020 16:00:00,75.92
14/08/2020 16:00:00,75.39
17/08/2020 16:00:00,75.9
18/08/2020 16:00:00,77.93
19/08/2020 16:00:00,77.38
20/08/2020 16:00:00,79.09
21/08/2020 16:00:00,79.02
24/08/2020 16:00:00,79.41
25/08/2020 16:00:00,80.41
26/08/2020 16:00:00,82.62
27/08/2020 16:00:00,81.72
28/08/2020 16:00:00,82.22
31/08/2020 16:00:00,81.71
01/09/2020 16:00:00,83.04
02/09/2020 16:00:00,86.41
03/09/2020 16:00:00,82.09
04/09/2020 16:00:00,79.55
08/09/2020 16:00:00,76.62
09/09/2020 16:00:00,77.85
10/09/2020 16:00:00,76.6
11/09/2020 16:00:00,76.04
14/09/2020 16:00:00,75.96
15/09/2020 16:00:00,77.07
16/09/2020 16:00:00,76.05
17/09/2020 16:00:00,74.78
18/09/2020 16:00:00,73
21/09/2020 16:00:00,71.56
22/09/2020 16:00:00,73.27
23/09/2020 16:00:00,70.76
24/09/2020 16:00:00,71.41
25/09/2020 16:00:00,72.25
28/09/2020 16:00:00,73.23
29/09/2020 16:00:00,73.47
30/09/2020 16:00:00,73.48
01/10/2020 16:00:00,74.5
02/10/2020 16:00:00,72.92
05/10/2020 16:00:00,74.3
06/10/2020 16:00:00,72.67
07/10/2020 16:00:00,73.01
08/10/2020 16:00:00,74.3
